,playlist_uri,playlist_name,track_uri,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo
1665,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5hRm3jPT463zpu94TMgCpO,Cinnamon,Dry Food,Palehound,2015-08-14,214067,0,0.395,0.246,0.703,0.392,0.101,-8.485,0.0405,136.191
1666,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1b3Fz3UN8jX7SC3yAiecv2,Shalala,Mercy Mountain,Moses Gunn Collective,2015-08-07,235874,0,0.454,0.0192,0.73,0.0567,0.116,-5.567,0.0304,83.995
1667,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2bXI4Rbw1D7aVeHWLjn1Lb,Machine Gun Funk - 2005 Remaster,Ready to Die (The Remaster),The Notorious B.I.G.,1994-09-13,255893,64,0.841,0.102,0.738,0.0235,0.0901,-5.325,0.3,93.725
1668,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,3hE2DsuTEHZlf5Rj6GXK8j,Hard Hold,Hard Hold,Jaala,2015-07-24,243501,0,0.38,0.408,0.751,2.75e-05,0.311,-5.507,0.0491,99.755
1669,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,414J8tKHbtF16XOiHGBEso,Tezeta (Nostalgia),"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Mulatu Astatke,1998-10-06,376640,56,0.547,0.954,0.356,0.917,0.0891,-10.199,0.0366,81.032
1670,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,43NI5sAcvDLG7QQAmUc7UU,Friends,Minds Of Our Own,levitation room,2015-02-07,217666,0,0.639,0.002,0.509,0.000485,0.0834,-10.354,0.0288,100.157
1671,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4IODDv1wt2VwvPUCfFUdSr,Picture You,Picture You,The Amazing,2015-02-16,567371,0,0.332,0.263,0.64,0.717,0.113,-7.791,0.0368,117.742
1672,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4EdKkFTADTOnzjZx0ek57X,Circles,Picture You,The Amazing,2015-02-16,380638,0,0.41,0.31,0.479,0.0465,0.145,-9.501,0.0287,124.4
1673,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0lDoG5fQ9cmpvpenwR7Jln,Incinerate,Rather Ripped,Sonic Youth,2006-01-01,295813,56,0.446,0.0794,0.866,0.543,0.137,-8.016,0.0342,152.172
1674,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5C8xDaW89GYGJd66qkDi0i,Said So What,Swimming,French Kicks,2008-01-01,258440,0,0.529,0.087,0.571,6.34e-06,0.876,-6.264,0.0298,102.428
1675,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5CVIx9NyLR9pohhIWn5n03,Black Sail,No Regerts,Chastity Belt,2013-08-13,243057,37,0.55,0.221,0.691,0.0326,0.113,-10.442,0.0338,125.745
1676,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6eOiJuoyzAQeY0JHf5ZBWX,Aht Uh Mi Hed,INSPIRATION INFORMATION,Shuggie Otis,1974,257093,49,0.822,0.364,0.618,0.147,0.101,-8.14,0.0287,102.602
1677,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0eHUTRC0f7WwdIxPMx7l1q,El Retorno,Return to Paradise,Monster Rally,2013-10-29,166657,0,0.604,0.183,0.844,0.935,0.156,-10.189,0.0405,108.008
1678,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4404HlhvpyF8reCVoyGGoa,Orchids,Return to Paradise,Monster Rally,2013-10-29,176541,0,0.694,0.552,0.887,0.788,0.239,-10.185,0.101,87.978
1679,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,43ile6cBzr9uaC4bJf6J3N,Water No Get Enemy - Edit,Best of The Black President,Fela Kuti,2009-10-27,591706,5,0.641,0.107,0.924,0.0269,0.0982,-7.697,0.0578,90.858
1680,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,3xmVOBUzB0CaJmtofWAYNi,Good Moon,Mowing,Michael Nau,2016-02-19,285680,0,0.399,0.844,0.206,0.00228,0.502,-16.324,0.0386,121.859
1681,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0ROTdg7WpK6nz9EEy3zGDt,Hey Cowboy,"The LHI Years: Singles, Nudes & Backsides (1968-71)",Lee Hazlewood,2012-04-23,201546,12,0.544,0.587,0.359,2.22e-06,0.16,-10.837,0.0267,132.882
1682,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5Dx2zyNNiyuMCTzw8yutTA,The Glass,Mowing,Michael Nau,2016-02-19,197066,0,0.608,0.394,0.504,0.000617,0.0814,-11.686,0.0277,100.046
1683,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0BUBKT2lJmwpszIgwWEyd0,No Woman,Light Upon the Lake,Whitney,2016-06-03,237973,0,0.581,0.893,0.4,0.576,0.161,-8.739,0.0291,112.331
1684,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1DBkGLzWwGFdap1hRbpolr,Man in the Sixties,Quiet Dreamer,Balue,2014-07-08,222000,0,0.52,0.00395,0.844,0.264,0.269,-5.433,0.0316,91.767
1685,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6tHOHkapttrP6FEfXouCJ5,U.F.O.,U.F.O.,Jim Sullivan,1969,169600,43,0.493,0.424,0.719,0.00116,0.149,-9.784,0.0411,78.207
1686,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5cf1ZfI16kHp3S1ySpQ36G,"Ready, Able",Veckatimest,Grizzly Bear,2009-05-24,257213,0,0.432,0.23,0.458,0.719,0.111,-9.723,0.0399,152.572
1687,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2GzvnWQd6ilyn1f3lI4lZF,Quand Vas Tu Rentrer,Melody's Echo Chamber,Melody's Echo Chamber,2012-09-25,261399,0,0.31,0.606,0.572,0.369,0.0726,-7.131,0.0326,93.036
1688,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1s5wRbjKYS4PwvRiUDGtVt,Lake Superior,Lake Superior,The Arcs,2016-01-06,289486,0,0.51,0.0148,0.816,0.0574,0.115,-7.127,0.0484,110.124
1689,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,302UuW9049efLdM2oevXFy,Chakra Sharks,Morgan Delt,Morgan Delt,2014-01-27,97625,0,0.559,0.0908,0.889,0.0944,0.206,-5.725,0.0403,142.384
1690,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,76MjfvHl3ipMiDdmiWuqbw,Change,666,Sugar Candy Mountain,2016-07-08,110769,0,0.254,0.117,0.734,0.288,0.344,-9.467,0.0401,99.255
1691,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4oeTgaX57wJL8qCgx0sSfc,The Brae,EP I,Yumi Zouma,2015-03-13,255988,0,0.654,0.833,0.443,0.0946,0.12,-13.277,0.0369,139.984
1692,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1yDS0JWk3O2rKLzLJsewSO,Buffalo,What For?,Toro y Moi,2015-04-03,197963,0,0.632,0.102,0.514,0.0,0.132,-7.256,0.0266,100.0
1693,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6paKWFfOKMZrL9dhLUvUS8,Once You Know,Shawcross,Good Morning,2014-11-14,230185,0,0.577,0.0399,0.898,0.0542,0.0839,-5.826,0.0326,115.972
1694,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1pWlq7Dmg9ynMst52Ze7do,Cosmic Sass,Shawcross,Good Morning,2014-11-14,103199,0,0.321,0.365,0.739,0.863,0.387,-6.595,0.0362,71.767
1695,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7H4AhGitjSmRZxKMaeH9wX,Sleep Apnea,Clash The Truth,Beach Fossils,2013-02-19,146293,0,0.552,0.139,0.686,0.861,0.138,-10.63,0.0268,79.983
1696,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman,2,Mac DeMarco,2012-10-16,190845,5,0.501,0.00294,0.765,0.49,0.184,-7.063,0.0281,91.769
1697,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4eZVslHoyirAt8RipLd01K,Faded Eyes,Horsebeach,Horsebeach,2014-07-28,290000,0,0.523,0.0754,0.916,0.726,0.337,-6.788,0.0325,120.052
1698,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4TaCaIF3q6cJgGENg5B9WN,All the Time,Spirit Club,Spirit Club,2015-05-12,184750,9,0.401,0.243,0.515,0.00136,0.179,-8.078,0.0255,78.037
1699,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4bN43jYf41eIjJZ3UXQpuA,Hold On - Remastered 2010,Plastic Ono Band,John Lennon,1970-12-11,112040,66,0.684,0.538,0.21,0.031,0.143,-18.204,0.0841,83.383
1700,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6xxy4SktborcH1wRjISek5,Bitter,Bitter,Palace,2014-08-11,234674,39,0.372,0.0981,0.618,0.001,0.125,-7.756,0.0567,152.51
1701,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5zeHPXAabLEyNMLD17IuRz,Torrey Pine,As If Apart,Chris Cohen,2016-05-06,254651,0,0.562,0.00245,0.925,0.739,0.0929,-5.456,0.0316,123.024
1702,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2u4JHRVlKuWTSidTgGXq00,Patience,Eucharist,Heavenly Beat,2014-12-20,213499,13,0.643,0.179,0.903,0.795,0.0718,-7.219,0.0546,129.998
1703,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1N9WgSJAca6uaXFHTktS97,Apollo's Mood,The Olympians,The Olympians,2016-10-28,271466,0,0.393,0.0431,0.693,0.854,0.13,-7.269,0.0296,85.106
1704,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1BfDYBa1bFnuIVzEU0Jcf2,American Day,Quantum Leap,Dumbo Gets Mad,2013-09-22,236225,24,0.456,0.0677,0.78,0.398,0.0991,-7.699,0.0371,92.891
1705,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1HGSEG87jSSNAjUZWTFE1y,Crystal Balls on Roll (South Africa),Quantum Leap,Dumbo Gets Mad,2013-09-22,231967,28,0.535,0.189,0.672,0.359,0.109,-7.618,0.027,95.226
1706,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6xRScHXR0nuMLgtFDjotnd,You Can,Hiding,Tearjerker,2014-05-20,305000,19,0.293,0.0731,0.801,0.677,0.325,-5.56,0.0401,126.814
1707,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,3ACFHzzan0bESBQhPTqI6W,I Wanna Take You Out,What Would You Say?,Part Time,2011,223720,0,0.666,0.000384,0.73,0.805,0.539,-9.696,0.0287,131.754
1708,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,72wQwIFMDJxdHEE1CwgLns,Hall Of Records,Into,Vinyl Williams,2015-07-24,238760,0,0.635,0.0579,0.935,0.867,0.0635,-6.322,0.0334,145.983
1709,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5azdqqLa5LibrGrl2ZdGl0,The Tears Of An Inanimate Object,Into,Vinyl Williams,2015-07-24,160200,0,0.526,0.578,0.585,0.926,0.617,-9.901,0.051,155.011
1710,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5VJQbQ9SNt6cJG5xmNRm5h,Is It True?,Pheasant EP,Reverend Baron,2014-08-05,173252,35,0.444,0.947,0.158,0.00386,0.124,-16.96,0.0438,126.332
1711,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,49LrsjA1sF4LO4X8Cgf0jD,Charon and the Boxer,Icecapades,The Lunchtime Sardine Club,2013-08-05,314873,1,0.579,0.547,0.461,0.89,0.389,-9.589,0.0304,125.014
1712,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2rHFHEsthyezfUxu6hbcVp,Do You Feel It,Relax,Holy Wave,2014-01-28,214160,0,0.447,0.02,0.449,0.746,0.106,-9.522,0.0292,167.07
1713,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,50PsAGrF23oBLsdtA4LNSQ,Sandstorm,Fortuna,Popstrangers,2014-05-23,311657,4,0.44,0.0533,0.594,1.08e-05,0.112,-6.4,0.0285,105.048
1714,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4PvdSF0VirKi95kGoLhsdI,Lengths,Prominence,Heavenly Beat,2013-10-15,237466,0,0.763,0.22,0.763,0.394,0.126,-4.52,0.0288,114.996
1715,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1nOjTLCRKl3xf1YV2Mr4O8,Silver Lining,Bandit,Little Smoke,2014-02-07,292333,0,0.453,0.00825,0.736,0.59,0.132,-6.254,0.0311,119.949
1716,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7l1S7L36KkuE8271w8vHEe,Sun On My Back,Psalms,Arbes,2016-10-14,198000,0,0.225,0.000785,0.7,0.39,0.149,-7.973,0.0994,52.798
1717,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,05tAHGDDYet5wrfbTKcYbJ,Fortunes,Psalms,Arbes,2016-10-14,253562,0,0.254,0.133,0.697,0.588,0.103,-9.159,0.0543,199.424
1718,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6YiXMYijLDmhoxNW6SDAYF,Been so Long,Eating in Bed,Del Sur,2016-04-29,188000,2,0.224,0.036,0.787,0.427,0.142,-5.694,0.0433,81.824
1719,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7Bgz7BRgJUqx06gFA1g0TC,On Her Way,Eating in Bed,Del Sur,2016-04-29,215686,9,0.603,0.00191,0.637,0.823,0.14,-7.96,0.0287,136.882
1720,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0TxboUFmOUOknsFHNn7jMo,Good Reason,Wavy Daze,Balue,2016-11-18,260000,19,0.512,0.0347,0.86,0.0059,0.0532,-6.939,0.0561,160.055
1721,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1a1GwLyhpbj4Foeqycrpro,Down Under,Wavy Daze,Balue,2016-11-18,242000,4,0.455,0.0305,0.824,0.514,0.339,-5.995,0.04,135.017
1722,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5yrx4noTjiIz32YAIcR2C3,Screen Door,Wavy Daze,Balue,2016-11-18,219000,6,0.54,0.0166,0.795,0.222,0.146,-6.765,0.0303,110.088
1723,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1flOYN1nXiZmlZNc5zo5DH,Hella Sessions,Let It Happen,Jon Bap,2017-01-13,237633,0,0.361,0.845,0.678,0.337,0.0836,-8.507,0.0698,84.115
1724,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,33ylWfAiG2AtvMd9WshxJC,Hallo Gallo,In Portuguese,Hello Ocho,2016-04-01,255175,12,0.529,0.42,0.531,0.0921,0.116,-10.356,0.028,110.965
1725,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4DktuQ6RpOs8gb8V5GjYVI,Kinda Girl,Kinda Girl,Fake Laugh,2015-01-19,223136,4,0.61,0.949,0.606,0.106,0.35,-6.794,0.0247,98.962
1726,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7o7KbrGoQ8SpzrUCH1HjDh,Never Comin' Back,Golden Daze,Golden Daze,2016-02-19,129560,23,0.552,2.22e-05,0.63,0.875,0.35,-7.383,0.0344,126.829
1727,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,68BKYtRLPOv8ExgCYvWEPX,Reservoir #3,Out Of Tune / Reservoir #3,Real Estate,2010-10-11,174146,0,0.509,0.41,0.818,0.000234,0.205,-6.218,0.0304,144.196
1728,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6E7vw5kZThPM3XCPTgcWap,Pipe Dream,Snack Time,Kyle Duke and The Brown Bag Boys,2016-05-04,264913,0,0.433,0.349,0.619,0.0,0.151,-7.482,0.0289,111.04
1729,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0zngVsfLlSUIjk8DpFMjdA,Sir Isaac Nukem,Freaks of Nurture,Holy Wave,2016-03-11,299063,0,0.365,0.00341,0.792,0.759,0.0856,-5.562,0.0394,119.129
1730,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2BCFf69uK4HL8eOubSSrHm,The Trip,Strange Pleasures,Still Corners,2013-05-07,374240,0,0.698,0.158,0.747,0.00982,0.123,-6.193,0.0392,120.007
1731,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,55F35ik2REktoIt3ME7OuG,White Smoke,Brush,Manatee Commune,2014-05-24,267506,33,0.518,0.0701,0.725,0.0252,0.0749,-8.125,0.0356,99.969
1732,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6wuMtBcCAHjIts2DVyXyqm,At The End Of The Line,North Americana,Leif Vollebekk,2013-02-19,333573,24,0.554,0.641,0.157,3.94e-05,0.0924,-15.55,0.0388,105.782
1733,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5AIN1adRNabB0l09plxwVW,A Tree Not a Leaf Am I,Never Hold On,King Khan,2016-04-15,142590,16,0.488,0.12,0.811,0.387,0.832,-4.692,0.0917,180.41
1734,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1mJFk54U4oC1n0AZ43uTwa,Subterranean Feelings,Insomnium,Jude Shuma,2015-12-07,167418,0,0.509,0.0125,0.968,0.0163,0.352,-5.072,0.0662,124.978
1735,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6JdgAaHCDm7LjKQFEDic7k,Shadow Boxing,Changes,Kevin Krauter,2016-12-02,290733,0,0.623,0.877,0.253,0.00138,0.215,-9.767,0.0306,125.495
1736,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0WDVXMADDFvD5IltWDvzrx,Reckless,Changes,Kevin Krauter,2016-12-02,179333,0,0.362,0.962,0.178,0.0579,0.0878,-16.372,0.033,63.871
1737,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,15fSe0A90WtPu1wHqCCWcB,Home,Vibes,Vacations,2016-12-09,145666,0,0.644,0.00562,0.672,0.000644,0.107,-5.438,0.0246,89.868
1738,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,10r0Ikxv1mDMfdhx1ktH2z,Away,Vibes,Vacations,2016-12-09,162333,0,0.576,0.0124,0.914,0.947,0.0856,-5.729,0.0276,111.021
1739,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1jeh43XJJ2NYmJV8T9Dc6I,I Can Get Love,Freaking Out,Toro y Moi,2011-09-13,338333,0,0.688,0.238,0.827,0.000964,0.219,-7.816,0.384,115.855
1740,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6z29Z2wyPB2mE8ssFc0RbH,Everyday,Swim Mountain,Swim Mountain,2014-09-29,250000,0,0.602,0.374,0.662,0.000608,0.351,-7.019,0.0275,75.039
1741,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6Rv72VE8XlBEUDPLzRbiXA,Nonnie,Over Imaginary Cigarettes,Flaural,2016-03-11,218624,8,0.251,0.0958,0.707,0.72,0.442,-9.09,0.0661,124.98
1742,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,40Ex6uUH3hyVVnFXRIU0YN,Saturday Love,Freaking Out,Toro y Moi,2011-09-13,245733,0,0.586,0.00706,0.916,0.23,0.192,-6.264,0.0311,118.009
1743,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2GoUPdWZXDZjnVNqTXWLVd,My Jamey,Virgo's Maze,Part Time,2015-06-16,250056,0,0.509,0.000495,0.708,0.142,0.857,-8.341,0.0239,147.933
1744,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5g2lWLPwAnO3nOHJCvABOy,Fever Dream,Draa - EP,Draa,2015-11-28,141693,29,0.55,0.000829,0.549,0.141,0.0753,-6.919,0.0244,110.068
1745,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6k8ik7AOAQsJFJ3pkHP9B8,You Ain't Mine,Born Single,Suzie,2014-09-09,283102,0,0.635,0.114,0.786,0.896,0.107,-4.634,0.0565,140.017
1746,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5twaePekbwfkX2suUaS5CM,You'll Be on My Mind,You'll Be on My Mind,Jakob,2016-01-15,203333,0,0.459,0.724,0.524,9.28e-05,0.308,-7.228,0.0386,179.687
1747,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4ui0lzc2mpdFuqj0plIYbG,Be Yr Man,Small Shifts,Hand Habits,2014-01-21,319964,15,0.575,0.924,0.276,0.0486,0.0922,-12.883,0.0281,95.797
1748,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,08NDTFogP7s853nYvt7UMF,Peace on the Rise,Diaper Island,Chad VanGaalen,2011-05-17,268053,0,0.647,0.809,0.61,0.844,0.154,-6.323,0.036,107.166
1749,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4XHnZqSkUIdekjNtXq2V8Q,Vestiges,Many Moons,Martin Courtney,2015-10-30,298110,0,0.333,0.000324,0.82,0.0853,0.106,-6.368,0.0336,175.327
1750,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7oGwAJ4Jwen5T8xYO01rYD,Cosmic Love Affair,Sunbeam Sound Machine,Sunbeam Sound Machine,2013-11-29,207795,0,0.331,0.0808,0.508,0.74,0.45,-10.332,0.0296,81.157
1751,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,3e6mHAdggfHZrH8YUcSxcv,Bachelor,Changes,Kevin Krauter,2016-12-02,328560,0,0.536,0.917,0.358,0.0778,0.114,-14.639,0.0346,104.776
1752,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,3v1FPBfBPWPh1cXUJQut5V,Good Luck,Good Luck,The Undercover Dream Lovers,2016-10-19,276746,0,0.754,0.0041,0.763,0.163,0.0938,-6.685,0.0298,109.996
1753,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7tudCeUsjCPWnNfpELpF9X,Strange Boy (Bonus Track),The Shacks,The Shacks,2016-10-28,206718,0,0.31,0.308,0.678,0.000342,0.166,-6.238,0.0306,171.945
1754,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,6jygYHo8uOttsIs45U1YvI,Dreamgaze,CASTLEBEAT,CASTLEBEAT,2016-01-01,165409,49,0.366,5.89e-05,0.593,0.074,0.152,-7.048,0.03,149.915
1755,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1GHjBjnMJQ420waXq6Ut6I,Relax,Vibes,Vacations,2016-12-09,158573,0,0.471,0.0588,0.881,0.000378,0.26,-4.483,0.0461,169.881
1756,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7iQmjnDXYngWGsbjVnDc1U,Amsterdam,The Weatherman,Gregory Alan Isakov,2013-07-09,198640,76,0.553,0.921,0.429,0.135,0.115,-12.51,0.0283,152.047
1757,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,7aEbOcW9kZJVa6OtdTDYq6,Ccbw,Sun Transmission,Inner Wave,2014-08-25,226449,0,0.603,0.259,0.478,0.872,0.0622,-7.108,0.0348,85.008
1758,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4n3xrJ5ptORsVPZLl4qNcV,Days,Days,Vacations,2016-01-17,182850,0,0.113,0.127,0.927,0.0991,0.187,-3.307,0.0389,204.349
1759,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,2HvrwNWSJsR00jkbsPVozV,Terra,Terra,Julian Lynch,2011-04-26,254746,0,0.443,0.537,0.804,0.0368,0.0839,-6.982,0.0374,129.994
1760,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,0TKb6bRHl8b6QRSI5Uq8a9,Bet Your Ass,Bet Your Ass,Alex Bleeker,2016-06-24,175516,0,0.827,0.641,0.434,0.0,0.0824,-14.337,0.0456,129.288
1761,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,1AgXkEqUiFCtQAjRmGOLXi,Waves,Bahamas is Afie,Bahamas,2014-08-19,262653,0,0.552,0.531,0.529,8.87e-05,0.134,-7.415,0.0279,94.683
1762,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,47ShV9fErd94FtaFm3PNX5,Ferus Gallery,Worship The Sun,Allah-Las,2014-09-16,215973,0,0.575,0.0377,0.691,0.563,0.0657,-7.595,0.0301,131.588
1763,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,4evVvEH4NrPV4v1BTLmj8z,Wheels,We'll All Collide,Moss Of Aura,2016-09-02,219400,0,0.649,0.00296,0.444,0.779,0.0855,-7.846,0.0467,110.004
1764,spotify:playlist:0StePlsbeAvO64bMxPmg5P,calvo swag daddy's bag of tunes,5LUc2Zv25mk91PNPPVRm68,Chamber,Chamber - Single,Still Parade,2016-04-16,296310,0,0.546,0.0268,0.896,0.0359,0.435,-5.007,0.0424,97.019
